id,name,tripIds,stopIds
742200176,Aéroport CDG 1 (Terminal 3) - (29) -> Orsay Ville,IDFM:TN:SNCF:31f7a537-4a4f-41ac-a5a2-395817719313,"IDFM:73596,IDFM:73568,IDFM:73547,IDFM:73491,IDFM:72646,IDFM:72648,IDFM:72652,IDFM:72641,IDFM:72598,IDFM:72211,IDFM:71410,IDFM:474151,IDFM:73620,IDFM:71161,IDFM:71056,IDFM:70623,IDFM:70543,IDFM:70427,IDFM:70263,IDFM:70210,IDFM:70033,IDFM:69813,IDFM:69759,IDFM:69647,IDFM:69622,IDFM:63244,IDFM:63175,IDFM:63067,IDFM:63029,IDFM:63025,IDFM:62892"
3613006124,Nicot / Ecole Notre Dame - (3) -> Allée du Tillet,"IDFM:TN:SNCF:27f2de8b-826a-48b6-babb-5d53fa949854,IDFM:TN:SNCF:91669ae0-ccbe-4741-aa0d-2abc9686aa58,IDFM:TN:SNCF:a9a82231-26c0-4a44-ab62-55d3b38687b0","IDFM:73600,IDFM:64356,IDFM:64306,IDFM:64246,IDFM:64233"
3241506431,Conflans Fin d'Oise - (3) -> Mantes-la-Jolie,"IDFM:TN:SNCF:05417b82-2877-4c4c-9108-3fa220270065,IDFM:TN:SNCF:07989da4-e9ab-45f6-9a87-32bee2f4e41e,IDFM:TN:SNCF:07d37b20-f3f9-4402-bd4a-7ad8dd106dac,IDFM:TN:SNCF:150d2b1f-3a08-49a6-930c-ead9d9c09937,IDFM:TN:SNCF:189d5802-15ad-46d2-bf87-835c4e59df15,IDFM:TN:SNCF:1cae4c5f-cbea-46d0-ad1e-0c70dc2803aa,IDFM:TN:SNCF:1e81c384-6453-4b87-abcb-2a278b4b9326,IDFM:TN:SNCF:1f7076ce-03ab-486c-81f0-22e7bb4d5684,IDFM:TN:SNCF:3020663d-2d3d-484b-bbc5-2c6fa1908c42,IDFM:TN:SNCF:31db897a-13e3-48c9-974b-89a0df3011a4,IDFM:TN:SNCF:3388d24b-0588-46e6-94ce-9382e5496b46,IDFM:TN:SNCF:3a0e92cf-e4a9-4349-9d2b-f353a7fe3f2c,IDFM:TN:SNCF:3e970195-9660-4de0-b46c-e3ec6f5b3d48,IDFM:TN:SNCF:41376b36-6d64-4bf9-8e42-fbd8de05293b,IDFM:TN:SNCF:4d4e379e-7e54-4a2f-b8af-f2c58969f5c3,IDFM:TN:SNCF:57338e79-da77-41f9-a4e6-279a48c9b769,IDFM:TN:SNCF:585fa244-6c57-4e7f-b667-1fc17abfa07a,IDFM:TN:SNCF:5da8c55c-d721-4b1d-b81e-a8cb821795df,IDFM:TN:SNCF:6ba1373a-bfe6-45fe-917e-4fa5095fe840,IDFM:TN:SNCF:721c17a8-bf76-41ff-b5a7-442e9b96f37a,IDFM:TN:SNCF:731a52e6-12ba-4f55-b89a-5117714f34ca,IDFM:TN:SNCF:740017fc-25c7-4adf-ba34-798ee1b33519,IDFM:TN:SNCF:7721a125-52c1-47f1-afaf-d024b4807d15,IDFM:TN:SNCF:789ece27-24bf-423d-b004-efe9dcfef1fe,IDFM:TN:SNCF:790fe097-754a-4021-99ed-2f9df7195b19,IDFM:TN:SNCF:7dd5cb35-a39f-4bdd-b4aa-d5e9265749e0,IDFM:TN:SNCF:7f5e51ae-ed11-472b-81d8-e8a51dab20dc,IDFM:TN:SNCF:80ab74a1-d68b-4b59-b4f5-7e001c315ff7,IDFM:TN:SNCF:89bbe3a7-a5c7-466b-ae4c-94d7ec119072,IDFM:TN:SNCF:8abfd971-9a31-479b-a925-250624a7de6f,IDFM:TN:SNCF:8ac8c498-7026-40b9-8528-e2af31525ad2,IDFM:TN:SNCF:8cb9884e-6327-4821-a796-0b08404ecb18,IDFM:TN:SNCF:901df7b1-7c58-4cdd-aeb3-c6a894f5478d,IDFM:TN:SNCF:9a410f9e-40e4-4a9c-8829-20eace9c6be3,IDFM:TN:SNCF:9fdb6a4a-255e-413f-aad2-885b5e29f9f8,IDFM:TN:SNCF:a217ac63-bd7c-49f7-8358-401a86220110,IDFM:TN:SNCF:a28cd6d0-c7ca-4a9a-9a6f-5fdfd62ad496,IDFM:TN:SNCF:a2dcb31c-b8dd-4be2-a8e2-1f8d70d9a0e7,IDFM:TN:SNCF:a4a3e580-10c2-4605-a4df-851d4f9064cb,IDFM:TN:SNCF:a7c114bb-6ac3-424e-8851-17fb83dbd094,IDFM:TN:SNCF:b3d522dd-ef46-483d-a027-8a468be60936,IDFM:TN:SNCF:c61c81a7-7505-4936-81b3-27beb477cbc8,IDFM:TN:SNCF:c7b0dd72-987e-4048-b712-0bbbcd262135,IDFM:TN:SNCF:c7df9d44-1a03-4127-8aa5-f42bec77d9bd,IDFM:TN:SNCF:c82b9a7f-473c-466f-9faf-52c538192f40,IDFM:TN:SNCF:c8884238-9a51-4e20-9e6f-e2ad7990c23a,IDFM:TN:SNCF:dd44e5c7-83b0-4406-86a3-1ea427ba86a4,IDFM:TN:SNCF:e534963c-b299-4af8-8e25-5b724dd48c29,IDFM:TN:SNCF:e66f2318-dd0c-497b-901a-09761ce78388,IDFM:TN:SNCF:e840c651-6539-4a57-97f9-6f6c7cca560e,IDFM:TN:SNCF:e8741e53-319e-4433-8942-cfcf65332edf,IDFM:TN:SNCF:f1422c3b-d81a-4b8a-9301-8c67ac3ad0eb,IDFM:TN:SNCF:f804686f-9aaa-4ab2-bb02-3cb431418ea9","IDFM:73605,IDFM:65443,IDFM:66321,IDFM:420960,IDFM:65931"
396313706,Conflans Fin d'Oise - (12) -> Mantes-la-Jolie,"IDFM:TN:SNCF:04778442-9cd6-436e-bfec-31111bacdd82,IDFM:TN:SNCF:0a074ac2-e540-411e-8164-b8e197ffbd7c,IDFM:TN:SNCF:0fb75c16-656f-4496-8372-2781c85d9bc7,IDFM:TN:SNCF:107da578-b808-4066-8f46-cf01f02cdbf9,IDFM:TN:SNCF:126628d9-39df-434c-97b9-75615078eb7c,IDFM:TN:SNCF:1367ecdc-735f-471d-91f6-8b186532d579,IDFM:TN:SNCF:13d3767a-0000-4c51-84da-fd15fc6dd704,IDFM:TN:SNCF:14543eae-e253-440f-9488-d7deac6f20a2,IDFM:TN:SNCF:15b65285-44fb-4629-ba22-b596cba6b356,IDFM:TN:SNCF:18619e31-3d35-4277-a50f-10edfb561e21,IDFM:TN:SNCF:18a3b771-badf-4093-a2e6-45117daa2909,IDFM:TN:SNCF:1c174a99-58cf-440c-8533-c91e6ae96d3e,IDFM:TN:SNCF:1d5d344a-ea59-4f82-86dd-14467a556130,IDFM:TN:SNCF:226572d0-01ed-4e5e-afb0-8ec81fcdb9ee,IDFM:TN:SNCF:239d50b3-7255-426c-88c2-c5c8b2822a7b,IDFM:TN:SNCF:23aa14aa-2211-4df3-9134-a81c5760292a,IDFM:TN:SNCF:2f06edee-6491-41b0-b28e-7370ad4af89b,IDFM:TN:SNCF:2f780926-2394-4d55-968f-0854332fa6c9,IDFM:TN:SNCF:4971472b-5052-467b-ba96-ca0a5c66f945,IDFM:TN:SNCF:4bacdbf8-c648-443d-b5a1-ee71ef42f1a4,IDFM:TN:SNCF:4c229804-e1a1-463b-8d63-aacbdb473bd3,IDFM:TN:SNCF:5014c5dc-7f3c-4fdb-b622-fb4ac718939c,IDFM:TN:SNCF:5ac177af-7774-4f1e-aa7d-32bfc5e4c48c,IDFM:TN:SNCF:5f9eebb4-cb92-48c2-abe6-20ba264b5f41,IDFM:TN:SNCF:6265c3dc-da16-4891-b7f0-60e5b72d7ba1,IDFM:TN:SNCF:6586dc42-cbb0-4958-8574-5564d9859829,IDFM:TN:SNCF:7154e42b-56ca-423f-9140-704ae202f2f2,IDFM:TN:SNCF:76be52f0-0f5e-4ef0-9bbf-c8083a34ea08,IDFM:TN:SNCF:7ac4974e-81c1-4103-9ef6-5ed0c315dbe2,IDFM:TN:SNCF:7ff57408-3b70-4385-a680-e176e74a51e9,IDFM:TN:SNCF:9262c3d0-ade3-45e1-bcd2-d56e62a42f29,IDFM:TN:SNCF:96123a65-5c72-48e4-b9eb-0b0c00463093,IDFM:TN:SNCF:9d2fde42-24ed-4580-858b-a9b3b368a342,IDFM:TN:SNCF:a194c4f8-ad7f-4fcc-a122-4c44ab6689c8,IDFM:TN:SNCF:a30af9d9-c270-4aca-a72c-dbcc4f17ea03,IDFM:TN:SNCF:a6b697cc-c92e-4b96-b188-9d3c133fe111,IDFM:TN:SNCF:a8f2e01b-002c-47be-96df-b538dd4eabfd,IDFM:TN:SNCF:c47bbd20-06e3-4bed-aa7d-6ee0b066832f,IDFM:TN:SNCF:c5d317aa-c0b1-4968-b8eb-3203bd45f740,IDFM:TN:SNCF:cacbb0fd-bd7d-438d-b1e3-eb15ff225511,IDFM:TN:SNCF:cedf5edd-1ac1-4b5c-8249-bfd2a5314ff4,IDFM:TN:SNCF:d3888812-df08-41a0-b6bd-b0783183c2ba,IDFM:TN:SNCF:d3aadd4e-7dc6-4c9e-b7fd-1dd81bd7b86a,IDFM:TN:SNCF:d93873fc-3ae0-41b1-8866-408cac970d7c,IDFM:TN:SNCF:e31e497a-0ad4-4c62-988f-8ef89adde7c0,IDFM:TN:SNCF:e36d1392-4cec-4753-8fa9-0f542f10702e,IDFM:TN:SNCF:e9623729-091c-4051-8a00-bfb2c72b6839,IDFM:TN:SNCF:f2ac9d2d-34e3-46f2-8af6-b8561d3d363d,IDFM:TN:SNCF:f5d104ad-2228-45dd-9f07-e69f7c3fbe9c,IDFM:TN:SNCF:f8bee089-cefc-42e7-a9a3-193ef608c4aa,IDFM:TN:SNCF:f9cddb79-8d55-4215-acf1-3259b4974787,IDFM:TN:SNCF:fc86c701-7c65-42b4-9415-591ca45cd3de,IDFM:TN:SNCF:fd7ef2e1-a898-46d1-a1e1-3b95f8924c3c","IDFM:73605,IDFM:65804,IDFM:65542,IDFM:65443,IDFM:463843,IDFM:423615,IDFM:66334,IDFM:66321,IDFM:65988,IDFM:65732,IDFM:65668,IDFM:420960,IDFM:65770,IDFM:65931"
1795133526,Conflans Fin d'Oise --> Mantes-la-Jolie,"IDFM:TN:SNCF:0fa2c094-806e-4c23-809a-d31613cb20eb,IDFM:TN:SNCF:16bbc0fd-4eb8-42c3-a010-c70bc916d061,IDFM:TN:SNCF:1a892d34-9602-47a6-99fd-d6c61d49c34e,IDFM:TN:SNCF:35e72d00-089d-4771-90d3-da8e0cb576f9,IDFM:TN:SNCF:3edf6e87-b987-46e3-b8d5-beddfa4ea298,IDFM:TN:SNCF:3f6a65a9-34a5-47aa-b220-a3563be43ac3,IDFM:TN:SNCF:55fa973a-47b9-4fc5-b32e-64619fa4146b,IDFM:TN:SNCF:71abd68a-590b-4d58-bd6c-d9aee6d4fffe,IDFM:TN:SNCF:72c15ccd-775c-4f48-af65-d7278a7796e9,IDFM:TN:SNCF:8b4e287f-a1b3-490a-9328-adaa07cdf48c,IDFM:TN:SNCF:9c8508d3-cce7-4441-9636-be2eba058955,IDFM:TN:SNCF:a7b57e1c-2341-452f-b056-e07ff71253e7,IDFM:TN:SNCF:c5d033e2-7742-4886-b087-b04973bde47e,IDFM:TN:SNCF:cc829477-8c40-46b4-9cbe-acb310e43963,IDFM:TN:SNCF:d79c9f29-5183-4894-b63b-509988dc7349,IDFM:TN:SNCF:e69bccf1-fd41-41d1-8a18-f791455ee620,IDFM:TN:SNCF:e8d61308-bfdf-4788-baf7-ce980ad24662,IDFM:TN:SNCF:eaec1d8c-8ecd-4bf0-a022-5a5e39398a3a,IDFM:TN:SNCF:f010c276-16a0-4f65-a506-7feb85f5b28e,IDFM:TN:SNCF:f870d490-b4c0-4728-bd32-33193fae7c57,IDFM:TN:SNCF:f88f40df-0264-4e4d-b1bd-3cff867baceb,IDFM:TN:SNCF:fa5af5bc-b59b-471a-b7e4-45d49720421d,IDFM:TN:SNCF:fcdb68d3-4376-46e7-9dd1-847fb1c2714d","IDFM:73605,IDFM:65931"
4116378635,Conflans Fin d'Oise - (5) -> Argenteuil,"IDFM:TN:SNCF:016bbb91-b75f-45c5-a6c8-e8be690c5783,IDFM:TN:SNCF:0251b326-682d-47e0-9d0f-c63c08af8683,IDFM:TN:SNCF:06b0f0a3-7510-4200-b0f8-4204ea863851,IDFM:TN:SNCF:0a635dc0-e413-4563-ace0-015373fe8200,IDFM:TN:SNCF:0ebea4ef-4dcb-4cb8-8c68-9af12accc934,IDFM:TN:SNCF:10143a51-3c48-4b26-980a-1f2862462f89,IDFM:TN:SNCF:1024c23e-bd9b-4caf-8bee-d1e36b49cbde,IDFM:TN:SNCF:12db17d4-c208-4edd-9728-b26d28445d44,IDFM:TN:SNCF:15f4d9f0-9421-4d27-bc50-6a41f97a4d80,IDFM:TN:SNCF:16ff8e40-dae5-42c2-b31d-ec3c87a5509b,IDFM:TN:SNCF:189abd18-87c2-46a1-a8e6-7918a9c8c8ab,IDFM:TN:SNCF:198dada2-609c-436b-ad59-67673c02a09b,IDFM:TN:SNCF:1a728e79-f66b-4d7c-b83e-5fcf81373fc4,IDFM:TN:SNCF:1f0bb5a3-bb97-4cb0-990a-1b45411f1b9c,IDFM:TN:SNCF:249e7294-9787-4c19-9578-26d30748003f,IDFM:TN:SNCF:2702cef9-f866-4bde-8310-670e80cdae4f,IDFM:TN:SNCF:275fe133-88c6-4f4c-94a0-0c2707bf9ecd,IDFM:TN:SNCF:29306eb8-75de-4ccf-a4e9-47b0fea8d0dd,IDFM:TN:SNCF:295142c4-8168-4faf-97b8-8bb4c65987e4,IDFM:TN:SNCF:2f04f6d9-cff0-4014-892b-f277d4a0aa7c,IDFM:TN:SNCF:2f2f9191-2918-4ff5-90d5-e8accd8558d1,IDFM:TN:SNCF:2fa4de5f-b41d-4bf2-be48-61bfde2db1d8,IDFM:TN:SNCF:303c2817-713b-4705-b355-e8115c45aff7,IDFM:TN:SNCF:30c773d4-91d4-4f2d-b7eb-36f4e752a022,IDFM:TN:SNCF:3431e74e-0a15-4c53-98f7-548ffa935325,IDFM:TN:SNCF:3471e9bb-f772-41b3-aeff-8b7cabc8cf35,IDFM:TN:SNCF:355bb02e-3336-40fe-b964-61bfbe9b928d,IDFM:TN:SNCF:399803c4-daee-4c25-845a-39fccfe67eb2,IDFM:TN:SNCF:3c4af208-a935-4cbf-8bdf-58dad2eb57f9,IDFM:TN:SNCF:3cc4266d-77ce-4dfa-b3fa-9242eba1d2dd,IDFM:TN:SNCF:3ccfec7d-8e84-4203-ade5-be288e9eda63,IDFM:TN:SNCF:3d772e47-1a96-4553-9dd9-fff9abb747dc,IDFM:TN:SNCF:3e72f1ce-8b67-443e-bd39-924119fb0c62,IDFM:TN:SNCF:3eab6a9f-58f9-456a-a74f-2debace3a80e,IDFM:TN:SNCF:3fb1252d-dd4e-495f-bd11-ddee79c39068,IDFM:TN:SNCF:41425ff8-8dcc-4537-be5f-1e7bd76677b5,IDFM:TN:SNCF:424773f8-6d6b-4f53-8953-591610223053,IDFM:TN:SNCF:44aaf644-addd-40f6-8a98-419de46261ad,IDFM:TN:SNCF:4ad4b99f-aa68-440a-9111-1152b1393b23,IDFM:TN:SNCF:4bd3464d-21be-4c04-acf3-05e240c98409,IDFM:TN:SNCF:4e558c2f-73e6-406b-bf06-0c45f8bc8c5f,IDFM:TN:SNCF:4e618fbc-ba16-490f-9992-a60c34b57a1a,IDFM:TN:SNCF:50749f5f-9cbe-4908-847d-1ff48bc1dab0,IDFM:TN:SNCF:50bcdb95-f97f-42a6-871a-376036387116,IDFM:TN:SNCF:5108e9c0-800a-470f-93b3-229e1915247d,IDFM:TN:SNCF:5596eb70-4bbb-459c-8487-cd29a0f919e4,IDFM:TN:SNCF:55cf789b-8f90-449a-a5a7-b98b7ea63f1b,IDFM:TN:SNCF:59ee50bb-65ec-498d-a6b6-85ffa5c93f78,IDFM:TN:SNCF:5b97eea4-3df3-488c-a6d8-ca784673d052,IDFM:TN:SNCF:5e9c9b0c-6008-43b7-8bd4-bb4cb1824c17,IDFM:TN:SNCF:5f371a9f-97e5-4145-8476-31c7c329ce47,IDFM:TN:SNCF:6030a731-9574-47bf-81ff-8f5b7f1f0f5f,IDFM:TN:SNCF:6ab3ce65-48c1-4699-ad2f-5c3c3c95cd40,IDFM:TN:SNCF:6ac174c2-3fcd-4a33-b379-c8443b2a249b,IDFM:TN:SNCF:6ac4dad9-216b-4552-aa52-a55ac597dd89,IDFM:TN:SNCF:6c9cc1cf-a0c5-4aae-8635-728b4b2445ef,IDFM:TN:SNCF:6e55cb44-bd26-4218-b6d5-870659dd0cb9,IDFM:TN:SNCF:6e7c3bd2-6c9f-41de-b6a8-97fb225c9f62,IDFM:TN:SNCF:727eb57e-ed05-4816-b90e-6cdf0fc2d8d0,IDFM:TN:SNCF:745f1f6b-b877-47d8-84e2-54e9364ac9b0,IDFM:TN:SNCF:7499b169-7d37-4d97-bf01-20fd487a69ec,IDFM:TN:SNCF:76296609-2ad8-412e-88ef-2f821c339c77,IDFM:TN:SNCF:777e6390-ac9d-4f9b-a93f-fcabdfd1354f,IDFM:TN:SNCF:7dbcd8a0-944d-460b-93f1-cf06959b9f02,IDFM:TN:SNCF:7e048048-8d95-4390-9149-c4801f525b48,IDFM:TN:SNCF:81c68986-4cce-4727-a27e-a6e7864c65e4,IDFM:TN:SNCF:838b5e45-4310-4d64-8afa-ed0a0c117323,IDFM:TN:SNCF:8457523c-381a-49fd-bd27-4ed4d9d25410,IDFM:TN:SNCF:84fbb0f6-6c4e-4229-9846-b1e77f659110,IDFM:TN:SNCF:85ddd6f3-a2bd-4cfe-8c85-fcd6cdb33cce,IDFM:TN:SNCF:8856f4ea-7012-41ed-bf96-e4e71ba82db9,IDFM:TN:SNCF:88c54ee8-701a-45ac-932b-b1a09774a8cf,IDFM:TN:SNCF:8aaf872a-8f50-48f2-99a7-83d28b027e83,IDFM:TN:SNCF:8b64f5eb-cf9e-4c50-90aa-de11e2a1aa4c,IDFM:TN:SNCF:8b97b378-5ba3-4376-9e22-5df5b5187ad6,IDFM:TN:SNCF:8eef869e-876d-4df5-b2b5-0ab11b1bcab7,IDFM:TN:SNCF:8f21d098-d453-46b9-a5eb-a3194274cb60,IDFM:TN:SNCF:90e66d42-2eb4-4a09-b311-2704a4f346bf,IDFM:TN:SNCF:952053e6-734b-4740-8737-6ec7eb19399a,IDFM:TN:SNCF:975733af-754a-4537-ae86-a6b78864fa40,IDFM:TN:SNCF:9763511e-d497-4071-9580-ff60f7579be7,IDFM:TN:SNCF:99bf3f2c-bc9c-409c-a737-ac01c10ffce5,IDFM:TN:SNCF:9c7a17ea-a517-46cc-892f-0d1ed0631206,IDFM:TN:SNCF:9cc96dd6-b5cf-448b-a949-16a6a6a8ad45,IDFM:TN:SNCF:9cd22394-b233-4ef7-b2cf-46769799ed07,IDFM:TN:SNCF:9fe0d4d1-94c5-4d67-ab8e-22ee90824f5a,IDFM:TN:SNCF:a0fd4787-c1da-4912-8e96-f0d132b0ebd8,IDFM:TN:SNCF:a1e86018-aee4-4963-8bbb-7b81454e992d,IDFM:TN:SNCF:a3d7ba83-a370-4532-853d-1d63321a6c6d,IDFM:TN:SNCF:a64d289f-5da9-4681-b590-5c40fecd0e2e,IDFM:TN:SNCF:a7e4acb1-8de0-4fd7-9e72-e5a49f2ffae9,IDFM:TN:SNCF:b0988b81-2683-4fb2-b621-3e7d19fe7fb3,IDFM:TN:SNCF:b34444db-59af-4741-abfb-125141633dd0,IDFM:TN:SNCF:b3abdda9-14f0-42f2-a6d5-abdb1aab70e3,IDFM:TN:SNCF:b5a9b7c2-0899-48a5-9195-8153948515d9,IDFM:TN:SNCF:b67e1fcb-4b25-4b0a-8522-f84fb6fb47c7,IDFM:TN:SNCF:b6a0a538-3c10-4243-8568-5f41161179db,IDFM:TN:SNCF:b6b0c756-8547-447f-ac18-117ffceb91b9,IDFM:TN:SNCF:b7fee407-20e1-4448-a2cb-fd784560697d,IDFM:TN:SNCF:bb47699e-53c2-46b6-bf49-f4118fcf8ac4,IDFM:TN:SNCF:bbba2b2d-1471-4c0f-953d-6cc3f3257f45,IDFM:TN:SNCF:bc60709f-67c8-4bd4-98b9-7c2b71c880e9,IDFM:TN:SNCF:be6f4dd9-10ac-432b-845f-5fdaa0d047ec,IDFM:TN:SNCF:bea1e277-574a-4920-9db3-c43cc88dde7f,IDFM:TN:SNCF:bfe98a88-c6d4-4026-8e88-ea963d42cf5b,IDFM:TN:SNCF:c0d7979c-c423-42eb-9f18-f9e16462aeba,IDFM:TN:SNCF:c2557f38-2ec2-45fa-bf35-aaa6b63d49ac,IDFM:TN:SNCF:c6967f4f-b17e-49de-8af8-2ab3be356f5b,IDFM:TN:SNCF:c7ce9294-c86d-46e6-83c1-e759e34b9bdb,IDFM:TN:SNCF:c9720e9e-bcef-437a-838b-219bf3911ab0,IDFM:TN:SNCF:cb1202ea-ce5b-40c0-8085-4a5610b12ce3,IDFM:TN:SNCF:cbe96f21-1975-4881-99da-ef90688cf434,IDFM:TN:SNCF:cff93018-8fe0-4e09-bdc9-4c14a1994aff,IDFM:TN:SNCF:d60fef36-6096-4379-8c9c-7cc8b30d013f,IDFM:TN:SNCF:d9d58db3-1bc2-4448-aac3-8cb8c91b7d1a,IDFM:TN:SNCF:db261723-c70c-4fc6-8dbd-fb36cc4ffd2e,IDFM:TN:SNCF:dec2841c-96c8-4859-ab72-1dbba699aa34,IDFM:TN:SNCF:df079b2d-586b-4343-aa5b-6adeea6d7c22,IDFM:TN:SNCF:df1afb8d-f9a8-407a-8234-484d5c38f08e,IDFM:TN:SNCF:e1ea84ab-cbcd-4cf2-906c-314b69857862,IDFM:TN:SNCF:e2ddbe34-e00c-48b9-a1c5-325c61719629,IDFM:TN:SNCF:e30f577f-0480-42ef-b51b-ec578a6d6667,IDFM:TN:SNCF:e31614f3-575b-473e-9038-4b8854dd08bd,IDFM:TN:SNCF:e528ca34-8879-45f6-86f4-338c21291213,IDFM:TN:SNCF:e77a18ee-0beb-4c2c-9cdf-21cd4b098043,IDFM:TN:SNCF:e8e3be9c-bcb6-4b8c-a461-b0b52e6dcb59,IDFM:TN:SNCF:e8fcdc92-7b12-4585-987b-25f83541ab8f,IDFM:TN:SNCF:e9ed8aa8-90a9-4ba5-bfbd-a4a99a50a4ae,IDFM:TN:SNCF:ebfd1ea3-48f7-4107-be8f-88536d068b7a,IDFM:TN:SNCF:ec56c2c2-edd9-42c8-ab59-1558a201ebb9,IDFM:TN:SNCF:ed37f430-82fd-443b-9d73-43b1c0acdd0e,IDFM:TN:SNCF:eda6b876-0e1d-45ba-9187-857d694ae72f,IDFM:TN:SNCF:eec9da23-80d1-4485-94ee-7ac1bf615f93,IDFM:TN:SNCF:f0a008ce-099a-46b6-a6cd-90f30a615a8b,IDFM:TN:SNCF:f0cd71c0-320f-4848-88d7-afb8a2d3dcd7,IDFM:TN:SNCF:f3db40f3-0c1f-44fe-aea8-b6217fcced8c,IDFM:TN:SNCF:f501db51-354a-49d2-abc3-b991b96aefb7,IDFM:TN:SNCF:f6286c2f-5454-4e87-8f99-432bbffa02c8,IDFM:TN:SNCF:f6c8ef0b-6464-4f96-a18b-1a4915867a40,IDFM:TN:SNCF:f750d79b-b10c-4aa9-8b27-5fe345c33449,IDFM:TN:SNCF:fae4f285-93e3-43b0-86b0-398c1ee98947,IDFM:TN:SNCF:fcf5c37d-fc7b-4086-abf6-6a25fa788649,IDFM:TN:SNCF:fd2a99c1-f2de-498f-a296-89ed7438153d,IDFM:TN:SNCF:fe1395b3-3fdc-4069-b453-5355c111b6b9,IDFM:TN:SNCF:febe79dd-0c94-403e-8fae-8b28e9df897b,IDFM:TN:SNCF:ffbec899-d05e-44fd-91f4-af953ad3e738","IDFM:73605,IDFM:66095,IDFM:65897,IDFM:65659,IDFM:65399,IDFM:65110,IDFM:65063"
3053693304,Maisons-Alfort - Alfortville - (6) -> Combs-la-Ville - Quincy,"IDFM:TN:SNCF:c691cb78-d8fc-4c59-8521-460c002e4ee3,IDFM:TN:SNCF:f4c766fc-a29d-46a6-b918-dcb9acea73dd","IDFM:73625,IDFM:69950,IDFM:69568,IDFM:63072,IDFM:63044,IDFM:67476,IDFM:62596,IDFM:62558"
3636124606,Maisons-Alfort - Alfortville - (11) -> Rue de l'Industrie / Place de l'Ermitage,"IDFM:TN:SNCF:79e93418-7006-48a3-84cc-54e2bb3069bf,IDFM:TN:SNCF:f2fbbe76-0ad4-4848-ba9b-1ab0a79bff0f","IDFM:73625,IDFM:69950,IDFM:69568,IDFM:63072,IDFM:63044,IDFM:67476,IDFM:62596,IDFM:62558,IDFM:62412,IDFM:62290,IDFM:62176,IDFM:62003,IDFM:479388"
3288684416,Maisons-Alfort - Alfortville - (3) -> Villeneuve-Saint-Georges,"IDFM:TN:SNCF:03377497-11aa-4c08-9db8-e4da89866ea1,IDFM:TN:SNCF:0661e578-aa1d-4890-bbbb-c3aec4651c48,IDFM:TN:SNCF:074c369a-a325-4870-89f9-552a0378560a,IDFM:TN:SNCF:0928df3f-f779-4411-a4ff-b98867f31e12,IDFM:TN:SNCF:0c127bfc-1925-4fd9-9673-acf7b1bcb889,IDFM:TN:SNCF:16467d21-3e47-4d1b-b02f-21b6efd0e3a7,IDFM:TN:SNCF:164a8d76-b1b6-4d27-8991-c0be629fe052,IDFM:TN:SNCF:341a19e4-6b9f-4720-ac47-9e9083ce83fb,IDFM:TN:SNCF:3bcf680e-d50a-4a3e-b038-3c9cc270db15,IDFM:TN:SNCF:3c92623c-0e62-4bbb-b476-292bc4c57113,IDFM:TN:SNCF:41da6e4e-7551-46c3-8421-ad0ee582c2ab,IDFM:TN:SNCF:4694c19c-7fef-4c42-9dc2-353eee0647c2,IDFM:TN:SNCF:5d30a103-b85d-4cb7-ada5-52d62860f390,IDFM:TN:SNCF:689c886d-a0b8-4155-87ca-7e627f5f9eb8,IDFM:TN:SNCF:68c08d72-459e-4e71-bcd9-281e59c82bfc,IDFM:TN:SNCF:6a05ec33-b0b3-4469-bc47-18d1ee180421,IDFM:TN:SNCF:6ef59d20-f9cf-4030-a78a-da1129173884,IDFM:TN:SNCF:6f2ac6f9-73b2-470e-b0a0-1bb9bb48f8d0,IDFM:TN:SNCF:99e2c5b9-1dbc-44b9-aef4-b24abe662713,IDFM:TN:SNCF:aae2a4c8-d373-4487-8202-c0ca23bed217,IDFM:TN:SNCF:b8a1bf68-919b-43aa-abd5-3650a35af8bc,IDFM:TN:SNCF:cad5d08c-a17b-49da-b5ad-4e13ea070a5e,IDFM:TN:SNCF:e4ed1d12-3929-4d0c-9f9e-a6cca33e6ec9,IDFM:TN:SNCF:f101cc27-0798-4af1-820b-de57adb57a00,IDFM:TN:SNCF:f3ffb009-f687-4733-bfdd-eaa23576f689,IDFM:TN:SNCF:fa118af5-31d7-4dca-9b14-e69614ee15e8","IDFM:73625,IDFM:73624,IDFM:69950,IDFM:69671,IDFM:69568"
65875005,Maisons-Alfort - Alfortville - (11) -> Corbeil-Essonnes,IDFM:TN:SNCF:1ce8512a-9a4d-46b0-b21f-b70bcfb46202,"IDFM:73625,IDFM:73624,IDFM:69950,IDFM:69671,IDFM:69568,IDFM:63071,IDFM:478505,IDFM:60981,IDFM:60797,IDFM:60542,IDFM:60450,IDFM:60422,IDFM:60309"
4287260719,Gare de Lyon - (2) -> Laroche - Migennes,IDFM:TN:SNCF:68d031c4-3eae-4932-a71c-775f311680e7,"IDFM:73626,IDFM:411453,IDFM:411468,IDFM:411480"
